Date,Open,High,Low,Close,Volume
11-04-2000,16.135555,16.177776,15.622222,15.933333,21574395
12-04-2000,16.111111,16.435555,15.888888,16.041111,15921090
13-04-2000,15.59,15.59,15.111111,15.236666,18104850
14-04-2000,15.236666,15.236666,15.236666,15.236666,0
17-04-2000,15.111111,15.111111,14.017777,14.017777,14576715
18-04-2000,14.017777,14.383333,12.896666,12.904444,31004595
19-04-2000,13.755555,13.755555,12.4,12.937777,34064820
20-04-2000,12.7,12.998888,12.058888,12.793333,41329575
21-04-2000,12.793333,12.793333,12.793333,12.793333,0
24-04-2000,12.777777,12.777777,11.77,11.798888,28114110
25-04-2000,11.126666,11.688888,10.884444,11.413333,39306870
26-04-2000,11.773333,12.326666,11.773333,12.326666,13693905
27-04-2000,13.2,13.2,12.326666,12.776666,42644295
28-04-2000,12.777777,12.997777,12.466666,12.648888,16091325
01-05-2000,12.648888,12.648888,12.648888,12.648888,0
02-05-2000,12.555555,12.755555,11.666666,11.732222,19518795
03-05-2000,11.155555,12.1,11.002222,11.682222,26214345
04-05-2000,11.777777,12.377777,11.555555,12.203333,23126985
05-05-2000,12.306666,12.733333,12.2,12.542222,28845900
08-05-2000,12.711111,13.18,11.538888,11.563333,21826890
09-05-2000,11.251111,12.022222,11.111111,11.757777,19544895
10-05-2000,11.888888,12.343333,11.533333,11.844444,50368050
11-05-2000,11.777777,12.122222,11.444444,11.85,25414065
12-05-2000,11.997777,12.631111,11.8,12.432222,60344190
15-05-2000,12.266666,13.111111,11.911111,12.898888,39295890
16-05-2000,13.004444,14.106666,13.004444,13.906666,60499710
17-05-2000,14.111111,14.222222,13.622222,13.745555,54674685
18-05-2000,13.556666,13.888888,13.222222,13.437777,33660045
19-05-2000,13.267777,13.822222,13.224444,13.756666,25232940
22-05-2000,13.666666,14.173333,13.583333,13.965555,32256225
23-05-2000,14.012222,14.444444,13.938888,14.291111,34554555
24-05-2000,14.222222,14.644444,13.377777,13.887777,50074470
25-05-2000,13.644444,14.866666,13.644444,14.545555,87081570
26-05-2000,14.664444,15.088888,14.336666,14.928888,67468050
29-05-2000,14.888888,15.111111,14.666666,14.9,35270865
30-05-2000,14.955555,16.644444,14.844444,16.425554,70961985
31-05-2000,17.111111,17.533333,15.755555,16.124443,133330680
01-06-2000,15.896666,16.288889,15.357777,15.458888,53579205
02-06-2000,15.622222,15.977777,15.245555,15.477777,55752840
05-06-2000,15.775555,16.088888,14.688888,14.78,63830700
06-06-2000,14.688888,15.107777,14.446666,14.843333,44796780
07-06-2000,14.866666,15.552222,14.777777,15.294444,39737520
08-06-2000,15.443333,15.843333,15.334444,15.724444,41471595
09-06-2000,15.6,16.022223,15.355555,15.544444,38582685
12-06-2000,15.622222,15.622222,15.144444,15.294444,18363600
13-06-2000,15.177777,15.444444,15.066666,15.33,17628975
14-06-2000,15.486666,15.655555,15.266666,15.506666,27043065
15-06-2000,15.555555,16.155556,15.488888,15.931111,40404690
16-06-2000,15.973333,16.268888,15.888888,16.082222,28782450
19-06-2000,16.111111,16.685555,16.068888,16.383333,35595090
20-06-2000,16.577778,17.006666,16.444445,16.697777,38012490
21-06-2000,16.888887,16.991112,15.933333,16.110001,27444105
22-06-2000,16.088888,16.533333,15.777777,16.355555,21536910
23-06-2000,16.333332,16.886665,16.133333,16.43111,48757500
26-06-2000,16.311111,16.551111,16,16.110001,24536790
27-06-2000,16.046665,16.355555,15.915555,16.016666,26857530
28-06-2000,15.955555,17.044443,15.933333,16.764444,46707165
29-06-2000,17.088888,17.888887,16.967777,17.752222,80790705
30-06-2000,17.556665,17.882221,17.377777,17.595554,52716465
03-07-2000,17.733334,18.311111,17,18.158888,83566305
04-07-2000,18.222221,18.301111,17.892221,17.992222,32791365
05-07-2000,17.777777,18.072222,17.513332,17.742222,37335555
06-07-2000,17.544443,18.097776,17.357777,17.986666,63287955
07-07-2000,18.111111,18.728888,18.002222,18.51,73629630
10-07-2000,18.58,18.842222,18.278889,18.621111,52347330
11-07-2000,18.49,19.266666,18.379999,19.183332,116786475
12-07-2000,19.222221,19.222221,18.555555,18.788889,25869870
13-07-2000,18.844444,19.553333,18.401112,18.517776,111546675
14-07-2000,18.6,18.866667,18.222221,18.33,46524645
17-07-2000,18.245556,18.245556,17.111111,17.371111,48396195
18-07-2000,17.187777,18.352222,17.186666,17.91,74547315
19-07-2000,17.808887,18.153334,17.377777,17.437777,28799325
20-07-2000,17.379999,17.752222,16.933332,17.098888,42449355
21-07-2000,17.177776,17.43111,16.59,16.75,41353470
24-07-2000,16.523333,16.822222,16.266666,16.425554,41103855
25-07-2000,16.145555,17.219999,16.145555,16.793333,51129495
26-07-2000,16.777777,17.022223,16.139999,16.27,28042245
27-07-2000,16.177776,16.445555,15.577777,16.370001,33789330
28-07-2000,16.533333,17.286667,16.361111,16.623333,54894375
31-07-2000,16.59,16.973333,16.355555,16.487778,22842315
01-08-2000,16.577778,16.821112,16.295555,16.704445,22151205
02-08-2000,16.641111,16.977777,16.512222,16.872223,19092735
03-08-2000,16.997778,17.166666,16.6,16.656666,31750110
04-08-2000,16.695555,17.186666,16.49,16.912222,49501035
07-08-2000,17,17.488888,16.955555,17.225555,44228655
08-08-2000,17.311111,17.444445,17.058887,17.293333,26270415
09-08-2000,17.288889,17.33,16.888887,17.075556,32865345
10-08-2000,17.155556,17.311111,17,17.052221,28594170
11-08-2000,17.088888,17.133333,16.691111,16.916666,20701125
14-08-2000,17,18.268888,16.755554,17.818888,44661735
15-08-2000,17.818888,17.818888,17.818888,17.818888,0
16-08-2000,18.397778,18.643333,17.756666,18.195555,60696270
17-08-2000,18.186666,18.355555,17.666666,17.774445,30045150
18-08-2000,17.799999,18,17.468887,17.634443,27087525
21-08-2000,17.555555,17.786667,17.224443,17.353333,19640430
22-08-2000,17.5,17.688889,16.916666,17.027777,41503410
23-08-2000,17.165554,17.464443,17.004444,17.258888,27180135
24-08-2000,17.307777,17.464443,17.006666,17.1,16098840
25-08-2000,17.200001,17.308887,16.846666,16.895555,25558245
28-08-2000,16.844444,17.044443,16.733334,16.976665,11451780
29-08-2000,16.911112,17.217777,16.911112,17.044443,19062540
30-08-2000,17.111111,17.219999,16.799999,16.872223,10148985
31-08-2000,16.837776,17.311111,16.799999,17.243334,21257055
01-09-2000,17.243334,17.243334,17.243334,17.243334,0
04-09-2000,17.377777,17.533333,17.1,17.143333,20557035
05-09-2000,17.218887,17.4,17.111111,17.163334,17462925
06-09-2000,17.175554,17.237778,16.853333,16.988888,21631095
07-09-2000,17.066666,17.219999,16.922222,16.977777,9221040
08-09-2000,16.988888,17.217777,16.888887,16.948889,16205625
11-09-2000,16.997778,17.041111,16.822222,16.913334,10282770
12-09-2000,16.888887,18.775555,16.888887,18.447777,101217915
13-09-2000,18.662222,19.066666,18.222221,18.673332,60865695
14-09-2000,18.557777,18.755554,18.235556,18.301111,28144125
15-09-2000,18.422222,18.442223,17.780001,17.893333,25085340
18-09-2000,17.777777,17.866667,17.245556,17.32,20260935
19-09-2000,17.225555,17.4,16.666666,16.754444,27610515
20-09-2000,17.155556,17.244444,16.866667,17.095554,8048160
21-09-2000,17.200001,17.755554,17.046665,17.162222,24553170
22-09-2000,17.09111,17.111111,15.835555,16.1,32197950
25-09-2000,16.555555,16.844444,15.955555,16.242222,20773260
26-09-2000,16.248888,16.533333,16.004444,16.244444,22048695
27-09-2000,16.066666,16.532223,16.044443,16.295555,12863115
28-09-2000,16.308887,16.51111,15.603333,15.771111,26245575
29-09-2000,15.996666,16.177776,15.733333,15.848888,18193410
02-10-2000,15.848888,15.848888,15.848888,15.848888,0
03-10-2000,15.838888,16.132221,15.622222,15.852222,14850000
04-10-2000,15.977777,16.177776,15.887777,16.087776,10416060
05-10-2000,16.153334,16.493334,16.012222,16.082222,24849045
03-01-2000,54,56.740002,53.125,56.450001,1637610
04-01-2000,56.990002,56.990002,54.200001,55.09,837330
05-01-2000,52.5,55.200001,52,52.794998,854660
06-01-2000,53,56.209999,53,54.560001,1328510
07-01-2000,54,58.924999,54,58.91,3353820
10-01-2000,62.5,62.794998,57.900002,59.43,1858870
11-01-2000,57.5,58.299999,54.68,56.68,1527270
12-01-2000,58.5,58.880001,56.5,57.494999,410470
13-01-2000,59.400002,59.400002,55.599998,55.84,472060
14-01-2000,56,56,54.099998,54.935001,372820
17-01-2000,55.5,56.700001,55,55.755001,530120
18-01-2000,55.099998,55.169998,53.5,53.785,783580
19-01-2000,55,55.490002,53.150002,53.794998,789520
20-01-2000,53.950001,54.099998,52.200001,52.419998,443590
21-01-2000,52.509998,53.900002,51.82,53.125,430100
24-01-2000,53.25,53.5,52.224998,52.404999,436020
25-01-2000,52.009998,52.400002,49.099998,49.48,1211950
26-01-2000,49.48,49.48,49.48,49.48,0
27-01-2000,50,50,48.299999,49.075001,1713620
28-01-2000,49.5,51.400002,49.310001,49.580002,1842680
31-01-2000,49.099998,49.200001,47.700001,48.224998,873570
01-02-2000,48.5,48.900002,46.555,46.970001,901120
02-02-2000,49,49,43.224998,43.814999,2163590
03-02-2000,43.875,44.799999,42.220001,42.779999,2588490
04-02-2000,44.900002,46.205002,44.889999,46.205002,1446730
07-02-2000,49.599998,49.904999,47,49.904999,1921900
08-02-2000,53.5,53.900002,50.700001,51.110001,2340810
09-02-2000,54,55.200001,53.900002,55.200001,1022560
10-02-2000,57,59.619999,54.209999,59.014999,4443300
11-02-2000,56,59.400002,55.099998,55.59,1798570
14-02-2000,56.200001,56.200001,53.130001,54.34,1108600
15-02-2000,53.5,57.889999,53.110001,54.255001,2245110
16-02-2000,56.5,57.790001,55.799999,56.040001,1164040
17-02-2000,57.040001,57.709999,55.119999,55.939999,572990
18-02-2000,56.900002,60.360001,56.5,57.939999,3356990
21-02-2000,59.494999,61.5,57.110001,59.555,1758160
22-02-2000,59.5,59.5,55.125,55.645,1093190
23-02-2000,58.200001,59.099998,52,52.564999,1151330
24-02-2000,53.834999,53.834999,48.509998,50.345001,1026010
25-02-2000,50,52.700001,49.509998,50.605,530710
28-02-2000,53.990002,54.654999,52.700001,54.5,1848900
29-02-2000,55.5,55.900002,50.139999,50.355,1838950
01-03-2000,51.285,51.285,47.525002,48.509998,1109310
02-03-2000,49.349998,49.349998,44.630001,44.630001,1545850
03-03-2000,42.5,43.5,41.060001,41.490002,1545830
06-03-2000,42.299999,43.900002,41.599998,42.855,840840
07-03-2000,42.209999,43,39.450001,41.330002,1565080
08-03-2000,42,42.990002,40.110001,42.195,671100
09-03-2000,42.799999,44.5,39.599998,41.654999,857240
10-03-2000,41.099998,41.75,38.5,39.115002,905660
13-03-2000,39.5,40.599998,37.599998,38.334999,439440
14-03-2000,37.5,41.404999,36,41.384998,1216950
15-03-2000,43.400002,43.400002,41,41.91,753460
16-03-2000,42.5,42.5,40.305,41.255001,704780
17-03-2000,41.255001,41.255001,41.255001,41.255001,0
20-03-2000,41.255001,41.255001,41.255001,41.255001,0
21-03-2000,40.650002,41.599998,39.299999,40.384998,850590
22-03-2000,40.599998,42,38.025002,40.25,683960
23-03-2000,40.799999,41,39.5,40.02,418640
24-03-2000,40,40.700001,39.205002,40.244999,271310
27-03-2000,40.349998,40.799999,39.799999,40.169998,442280
28-03-2000,40.799999,40.799999,38.5,39.345001,851600
29-03-2000,40,40.700001,39.400002,39.514999,331500
30-03-2000,38.799999,39.900002,38.310001,39.294998,397210
31-03-2000,38.799999,39.5,37.799999,38.435001,821540
03-04-2000,40,40,36.049999,36.855,1049040
04-04-2000,35.5,36.5,33.91,34.560001,1701100
05-04-2000,35.610001,36,33.525002,33.895,2119240
06-04-2000,34.400002,34.5,32.900002,33.950001,933100
07-04-2000,34.490002,36.669998,34.490002,36.669998,1844810
10-04-2000,38.744999,38.744999,36.299999,37.200001,1467250
11-04-2000,36,37.09,35.700001,36.724998,713220
12-04-2000,36.5,36.799999,35.5,35.91,630790
13-04-2000,35,35,33.5,34.259998,1316410
14-04-2000,34.259998,34.259998,34.259998,34.259998,0
17-04-2000,32.5,36.599998,31.6,34.775002,2360340
18-04-2000,36,37,34.915001,36.205002,1372560
19-04-2000,36.5,37,35,35.610001,1325680
20-04-2000,34.599998,35.200001,34.5,34.959999,1408250
21-04-2000,34.959999,34.959999,34.959999,34.959999,0
24-04-2000,35.099998,35.494999,34,34.759998,1193410
25-04-2000,34,35.099998,32.424999,34.904999,1802930
26-04-2000,37.470001,37.470001,34.900002,35.994999,2820910
27-04-2000,35.299999,35.450001,33.41,34.105,1315680
28-04-2000,34.200001,34.5,33.799999,34.084999,407070
01-05-2000,34.084999,34.084999,34.084999,34.084999,0
02-05-2000,34.299999,34.5,31.360001,33.700001,1367910
03-05-2000,33,34.189999,31.6,33.615002,1071980
04-05-2000,34.299999,35.974998,34.110001,35.419998,1436370
05-05-2000,35.200001,37.189999,35.099998,36.860001,3530860
08-05-2000,37.200001,38,36.375,36.514999,594410
09-05-2000,36.200001,36.400002,35.235001,35.785,983530
10-05-2000,35.200001,37.474998,35,35.974998,1081510
11-05-2000,35.514999,36.380001,33.424999,35.82,311720
12-05-2000,36.200001,36.900002,35.150002,35.369999,684590
15-05-2000,35.509998,35.509998,34.115002,35.18,340740
16-05-2000,35.400002,35.490002,34.799999,35.25,427230
17-05-2000,35.400002,35.450001,34.900002,35.130001,361330
18-05-2000,34.799999,36.200001,34.799999,35.775002,427130
19-05-2000,35.900002,36.200001,35.305,35.555,299820
22-05-2000,35.119999,35.5,35,35.32,309380
23-05-2000,34.955002,35.599998,34.700001,35.259998,310910
24-05-2000,35.189999,35.474998,34.755001,35.355,274070
25-05-2000,35.700001,36,35.25,35.709999,142970
26-05-2000,36.200001,36.400002,35.209999,35.945,1260430
29-05-2000,35.990002,37.099998,35.415001,36.139999,384030
30-05-2000,36.099998,36.799999,35.549999,36.360001,391090
31-05-2000,36.700001,37.900002,36.25,36.439999,1065920
01-06-2000,36.470001,36.474998,35.099998,35.294998,350340
02-06-2000,35.009998,35.494999,34.099998,34.529999,606300
05-06-2000,34.099998,35.404999,34.099998,35.009998,758250
06-06-2000,35.400002,35.400002,34.115002,34.555,636160
07-06-2000,34.700001,35,34.200001,34.814999,326420
08-06-2000,35.195,35.5,34.799999,35.195,586060
09-06-2000,35.775002,36.580002,34.700001,35.605,2042920
12-06-2000,36.900002,38.455002,35.900002,36.220001,2282100
13-06-2000,36,36.139999,35.299999,35.584999,1038050
14-06-2000,36,36.5,34.5,35,1042420
15-06-2000,35,35.400002,34.700001,34.945,530580
16-06-2000,35.189999,35.490002,34.200001,34.544998,1209170
19-06-2000,32.654999,34,32.599998,33.470001,1581820
20-06-2000,32.900002,34.09,32.900002,33.775002,1383180
21-06-2000,34.990002,34.990002,33.299999,33.610001,970430
22-06-2000,33.5,33.950001,33.209999,33.830002,272480
23-06-2000,33.52,34.099998,33.299999,33.384998,660260
26-06-2000,33.205002,33.205002,32.200001,32.955002,499590
27-06-2000,33.490002,33.799999,32.59,32.82,927330
28-06-2000,33.470001,33.470001,32.724998,33.095001,376200
29-06-2000,33.695,33.695,33.099998,33.264999,214870
30-06-2000,33.490002,33.5,32.91,33.264999,385510
03-07-2000,33.584999,34.380001,33.299999,34.084999,864460
04-07-2000,33.650002,34.799999,33.650002,34.139999,793120
05-07-2000,34.5,34.900002,34.099998,34.220001,822450
06-07-2000,34.200001,34.299999,33.700001,34.139999,536960
07-07-2000,34.27,35.900002,34,34.689999,1687560
10-07-2000,35.099998,35.290001,32.900002,33.415001,1929890
11-07-2000,33.049999,33.424999,32.099998,32.34,1412850
12-07-2000,32.695,32.695,32.25,32.400002,1654230
13-07-2000,32.59,32.689999,31.705,31.889999,1454130
14-07-2000,32.09,32.400002,31.9,31.995001,833310
17-07-2000,31.9,32.290001,30.799999,31.07,1673370
18-07-2000,30.65,30.995001,29.32,29.584999,2806940
19-07-2000,30,30.355,29.424999,29.610001,1688480
20-07-2000,29.4,29.775,28.6,28.875,1428150
21-07-2000,29.200001,29.5,27.799999,28.1,1885700
24-07-2000,27.6,27.6,25.5,25.74,1827580
25-07-2000,24.504999,26.25,24.504999,25.575001,2729550
26-07-2000,26.305,27.4,24.75,24.870001,2141040
27-07-2000,24.504999,25.389999,23.5,25.08,1357550
28-07-2000,25.1,25.1,22.905001,23.450001,3332950
31-07-2000,23.4,23.790001,22.674999,23.084999,1538730
01-08-2000,23.01,24.1,23.01,23.27,3282860
02-08-2000,23.99,24.395,23.6,24.135,2380200
03-08-2000,24.200001,24.290001,23.75,24.02,1383580
04-08-2000,24.200001,24.200001,23.6,23.875,1144420
07-08-2000,23.825001,24.15,23.809999,23.969999,557590
08-08-2000,23.705,24.049999,23.705,23.915001,729750
09-08-2000,23.91,24.08,22.805,23.605,1156880
10-08-2000,23.504999,23.799999,23.200001,23.629999,428890
11-08-2000,23.325001,23.59,23.219999,23.485001,511740
14-08-2000,23.700001,23.700001,22.65,22.934999,1877480
15-08-2000,22.934999,22.934999,22.934999,22.934999,0
16-08-2000,23.424999,23.424999,23.125,23.344999,404860
17-08-2000,23.65,23.65,22.799999,22.860001,851130
18-08-2000,22.85,23.1,22.205,22.424999,1616180
21-08-2000,22.584999,23.799999,22,22.82,2457620
22-08-2000,22.799999,23.35,22.700001,23.15,1179440
23-08-2000,23.1,23.790001,22.975,23.155001,1714490
24-08-2000,23.145,23.389999,22.465,22.674999,1155830
25-08-2000,22.84,23.27,22.625,22.775,1358790
28-08-2000,23.190001,24.040001,22.555,23.42,2505200
29-08-2000,23.5,23.879999,23,23.16,2127110
30-08-2000,23.280001,23.6,22.799999,23.139999,1605520
31-08-2000,23.120001,23.145,22.799999,22.934999,1021370
01-09-2000,22.934999,22.934999,22.934999,22.934999,0
04-09-2000,23.115,23.299999,23.035,23.075001,920530
05-09-2000,23.245001,23.485001,23.065001,23.15,1850260
06-09-2000,23.485001,25.440001,23.4,25.200001,5757470
07-09-2000,25.295,25.58,24.52,24.645,4439910
08-09-2000,24.309999,24.950001,24.26,24.379999,1632410
11-09-2000,24.879999,26.1,24.6,25.41,4773810
12-09-2000,25.549999,25.790001,25.065001,25.32,2015570
13-09-2000,25.940001,25.940001,24.809999,24.959999,1309920
14-09-2000,25.1,25.1,24.549999,24.655001,646750
15-09-2000,24.555,24.875,23.65,23.799999,1449580
18-09-2000,23.5,23.6,23.200001,23.26,580520
19-09-2000,22.700001,23.5,22.35,22.58,2129180
20-09-2000,23.4,23.4,22.51,22.975,988720
21-09-2000,22.9,23.174999,22.700001,22.815001,663850
22-09-2000,22.6,22.65,21.655001,21.950001,992620
25-09-2000,22.200001,22.775,21.799999,22.4,513080
26-09-2000,22.495001,22.5,21.92,22.190001,1021620
27-09-2000,22.275,22.275,21.955,22.01,1143270
28-09-2000,22.1,22.18,20.25,20.594999,1765380
29-09-2000,20.995001,20.995001,19.85,20.184999,2623810
02-10-2000,20.184999,20.184999,20.184999,20.184999,0
03-10-2000,19.905001,20.469999,19.799999,20.049999,1976380
04-10-2000,20.495001,20.700001,20.190001,20.48,849000
05-10-2000,20.415001,20.75,20.129999,20.205,465220
06-10-2000,20.004999,20.15,19.674999,19.889999,956950
09-10-2000,19.950001,20.09,19.809999,19.885,617280
10-10-2000,19.985001,19.985001,19.5,19.6,1067910
